median_income,housing_median_age,latitude,longitude,households,median_house_value
5.883,52.0,37.82,-122.25,398.0,340700.0
5.2128,52.0,37.76,-122.23,518.0,289900.0
4.7188,52.0,37.76,-122.23,321.0,335300.0
5.2915,52.0,37.76,-122.23,162.0,333000.0
2.6411,52.0,37.77,-122.24,223.0,241000.0
3.3214,52.0,37.77,-122.23,160.0,189600.0
3.6417,52.0,37.77,-122.24,373.0,206300.0
3.0161,52.0,37.77,-122.25,567.0,215700.0
3.1771,52.0,37.77,-122.25,215.0,210200.0
3.4531,52.0,37.77,-122.25,264.0,208800.0
4.3098,52.0,37.77,-122.25,158.0,197900.0
3.3438,52.0,37.78,-122.26,208.0,201300.0
2.9213,52.0,37.78,-122.26,216.0,190800.0
2.6806,52.0,37.78,-122.27,265.0,207900.0
3.7708,52.0,37.78,-122.27,265.0,215300.0
3.9444,45.0,37.78,-122.27,286.0,212900.0
5.2601,13.0,37.78,-122.27,486.0,292700.0
2.5444,30.0,37.79,-122.28,855.0,275000.0
2.6447,42.0,37.77,-122.3,355.0,200000.0
2.5762,29.0,37.78,-122.28,1273.0,173400.0
1.9427,42.0,37.78,-122.29,300.0,102200.0
2.9688,52.0,37.77,-122.28,347.0,220800.0
3.75,27.0,37.77,-122.28,966.0,242800.0
5.1702,18.0,37.76,-122.29,663.0,265400.0
2.5139,50.0,37.78,-122.28,327.0,219000.0
2.9732,52.0,37.77,-122.26,299.0,282100.0
5.5337,52.0,37.77,-122.27,434.0,372000.0
4.1667,52.0,37.77,-122.27,363.0,225800.0
2.7115,52.0,37.77,-122.27,457.0,220800.0
3.3269,52.0,37.77,-122.27,518.0,234500.0
3.2685,52.0,37.77,-122.25,445.0,254200.0
4.7778,52.0,37.77,-122.26,297.0,351800.0
4.226,52.0,37.77,-122.26,340.0,275000.0
3.3571,52.0,37.77,-122.26,172.0,405400.0
2.9899,52.0,37.77,-122.26,413.0,228100.0
2.875,52.0,37.77,-122.26,477.0,234000.0
2.3882,43.0,37.77,-122.24,266.0,162500.0
2.975,43.0,37.77,-122.25,1053.0,243400.0
5.1039,52.0,37.76,-122.23,535.0,273800.0
4.1458,52.0,37.76,-122.23,176.0,248500.0
3.4762,52.0,37.76,-122.24,472.0,244000.0
2.6833,52.0,37.76,-122.24,446.0,240900.0
5.75,52.0,37.76,-122.23,253.0,306300.0
3.9632,50.0,37.75,-122.23,268.0,240000.0
4.9489,45.0,37.75,-122.24,146.0,247100.0
4.8711,27.0,37.75,-122.24,797.0,286600.0
3.0718,52.0,37.76,-122.24,522.0,266700.0
3.6719,49.0,37.76,-122.24,492.0,229800.0
4.6094,52.0,37.76,-122.24,415.0,229300.0
4.5213,21.0,37.73,-122.24,1235.0,228400.0
4.4562,25.0,37.74,-122.25,390.0,206200.0
7.611,5.0,37.72,-122.24,2718.0,350700.0
3.2689,31.0,37.73,-122.27,1312.0,231000.0
3.567,52.0,37.76,-122.25,632.0,252900.0
3.6875,28.0,37.74,-122.27,1484.0,353900.0
4.7695,23.0,37.77,-122.27,1151.0,291700.0
3.1972,20.0,37.75,-122.28,326.0,100000.0
7.2634,12.0,37.77,-122.06,2007.0,341600.0
7.0568,5.0,37.73,-122.06,512.0,412500.0
4.635,36.0,37.71,-122.06,529.0,248600.0
5.3015,40.0,37.71,-122.07,270.0,254900.0
4.9801,36.0,37.71,-122.07,455.0,241500.0
5.4834,26.0,37.72,-122.07,484.0,295200.0
6.187,31.0,37.72,-122.08,521.0,340400.0
5.6194,32.0,37.72,-122.08,367.0,274700.0
5.4639,35.0,37.71,-122.08,365.0,238600.0
5.1498,35.0,37.71,-122.09,367.0,266400.0
5.8382,30.0,37.72,-122.1,350.0,330200.0
4.65,36.0,37.71,-122.11,819.0,206800.0
4.3819,25.0,37.7,-122.1,595.0,209200.0
3.7222,30.0,37.69,-122.1,568.0,195800.0
5.2855,31.0,37.71,-122.09,269.0,253500.0
4.3375,31.0,37.7,-122.09,329.0,241800.0
5.2131,27.0,37.71,-122.1,1035.0,252500.0
6.005,30.0,37.7,-122.09,263.0,263900.0
5.0519,38.0,37.71,-122.08,301.0,227000.0
4.8237,38.0,37.71,-122.08,652.0,220900.0
5.2497,32.0,37.7,-122.08,410.0,259300.0
4.125,39.0,37.7,-122.07,277.0,232500.0
4.6005,37.0,37.7,-122.06,315.0,231600.0
3.5187,33.0,37.7,-122.06,770.0,209400.0
3.0,32.0,37.7,-122.07,694.0,223200.0
3.4934,25.0,37.7,-122.08,710.0,209900.0
2.9861,33.0,37.7,-122.09,1051.0,208200.0
2.5362,29.0,37.69,-122.07,552.0,203800.0
3.3021,36.0,37.69,-122.08,467.0,195700.0
3.0964,31.0,37.69,-122.07,1295.0,190500.0
2.8512,43.0,37.69,-122.08,284.0,181000.0
3.3478,42.0,37.69,-122.08,244.0,184900.0
2.3958,37.0,37.68,-122.08,205.0,190800.0
3.5295,15.0,37.68,-122.08,668.0,242200.0
4.8036,20.0,37.69,-122.09,800.0,188300.0
3.851,52.0,37.74,-122.15,550.0,183500.0
4.0662,52.0,37.74,-122.14,192.0,204200.0
4.6042,51.0,37.73,-122.14,393.0,251900.0
2.2,49.0,37.74,-122.15,288.0,187500.0
4.1164,52.0,37.73,-122.16,412.0,198200.0
3.95,52.0,37.74,-122.15,230.0,219000.0
4.9135,52.0,37.73,-122.15,143.0,275000.0
2.8355,45.0,37.73,-122.15,736.0,245400.0
3.25,46.0,37.73,-122.17,435.0,177500.0
2.8301,49.0,37.73,-122.16,385.0,171600.0
3.7159,52.0,37.73,-122.17,292.0,183300.0
2.5625,52.0,37.73,-122.16,207.0,175000.0
3.8047,45.0,37.72,-122.18,305.0,156700.0
3.375,45.0,37.71,-122.18,135.0,157500.0
3.244,38.0,37.71,-122.17,198.0,179800.0
4.0268,36.0,37.7,-122.18,519.0,205500.0
3.3906,35.0,37.7,-122.18,525.0,178900.0
5.5461,36.0,37.71,-122.19,58.0,262500.0
3.371,42.0,37.72,-122.17,664.0,165000.0
3.5313,46.0,37.72,-122.17,289.0,159700.0
3.663,5.0,37.72,-122.17,328.0,158300.0
2.875,38.0,37.72,-122.16,239.0,144800.0
4.0202,43.0,37.72,-122.17,789.0,166300.0
4.5553,37.0,37.71,-122.16,253.0,191000.0
3.4643,36.0,37.71,-122.16,134.0,175000.0
3.3431,10.0,37.72,-122.16,485.0,137500.0
2.1898,28.0,37.73,-122.15,573.0,141700.0
2.9097,31.0,37.72,-122.15,379.0,210900.0
3.375,47.0,37.72,-122.15,266.0,198300.0
2.8125,29.0,37.72,-122.15,962.0,157400.0
5.0,52.0,37.73,-122.14,334.0,264700.0
3.0673,38.0,37.73,-122.14,353.0,218400.0
3.8125,43.0,37.73,-122.14,368.0,235100.0
6.9096,33.0,37.73,-122.13,270.0,341800.0
7.912,26.0,37.72,-122.13,397.0,367300.0
3.8393,35.0,37.72,-122.13,392.0,243500.0
4.0,35.0,37.71,-122.12,210.0,167900.0
6.5095,25.0,37.72,-122.13,171.0,371200.0
3.5156,39.0,37.72,-122.14,132.0,218900.0
2.983,45.0,37.72,-122.14,248.0,202700.0
3.524,45.0,37.72,-122.13,444.0,186200.0
3.1103,44.0,37.71,-122.13,346.0,188900.0
3.5781,44.0,37.71,-122.13,270.0,180000.0
3.1682,18.0,37.71,-122.15,1352.0,202700.0
2.6101,27.0,37.71,-122.14,789.0,181700.0
3.6932,18.0,37.71,-122.14,1044.0,166800.0
3.4583,43.0,37.7,-122.13,544.0,183700.0
3.9032,19.0,37.7,-122.13,703.0,218000.0
4.0208,36.0,37.71,-122.15,183.0,191500.0
3.5547,36.0,37.7,-122.15,261.0,194700.0
4.5859,17.0,37.7,-122.14,330.0,187200.0
2.6321,21.0,37.7,-122.13,998.0,223100.0
3.395,17.0,37.69,-122.13,643.0,271300.0
3.9702,36.0,37.7,-122.14,239.0,194100.0
5.0043,36.0,37.7,-122.16,379.0,190400.0
4.4659,38.0,37.69,-122.14,301.0,189100.0
3.6625,38.0,37.69,-122.15,222.0,184600.0
3.8864,36.0,37.69,-122.15,276.0,197300.0
3.4583,36.0,37.7,-122.15,229.0,192600.0
3.7813,36.0,37.69,-122.16,228.0,192200.0
2.9917,36.0,37.7,-122.16,225.0,194600.0
4.4375,36.0,37.7,-122.16,311.0,193500.0
4.0,24.0,37.7,-122.17,362.0,202600.0
2.3869,16.0,37.68,-122.16,352.0,83300.0
4.7609,24.0,37.69,-122.17,366.0,212600.0
5.4858,5.0,37.68,-122.18,401.0,187800.0
4.3971,36.0,37.69,-122.16,283.0,205700.0
4.0109,36.0,37.69,-122.15,267.0,192900.0
4.3864,35.0,37.68,-122.15,486.0,205200.0
4.2841,30.0,37.68,-122.15,383.0,213400.0
5.1312,39.0,37.69,-122.15,335.0,183600.0
2.9958,37.0,37.69,-122.14,555.0,178400.0
3.6364,27.0,37.68,-122.14,607.0,219200.0
2.7955,31.0,37.68,-122.14,628.0,183100.0
2.9507,44.0,37.69,-122.1,485.0,157100.0
3.4375,30.0,37.69,-122.12,279.0,157800.0
2.875,34.0,37.69,-122.13,237.0,161700.0
3.0345,38.0,37.71,-122.12,289.0,152100.0
2.679,41.0,37.7,-122.12,750.0,144900.0
2.9922,17.0,37.7,-122.12,538.0,179900.0
4.1042,35.0,37.69,-122.12,536.0,179100.0
2.5833,19.0,37.7,-122.12,579.0,159900.0
2.1552,23.0,37.7,-122.11,443.0,161400.0
2.3274,29.0,37.7,-122.11,338.0,170400.0
2.4206,19.0,37.7,-122.11,724.0,137500.0
3.9063,41.0,37.69,-122.1,161.0,178400.0
2.6464,37.0,37.69,-122.11,618.0,155200.0
3.4643,42.0,37.69,-122.11,309.0,160900.0
2.3973,10.0,37.69,-122.12,472.0,167300.0
6.5,20.0,37.69,-122.03,31.0,340000.0
6.0574,32.0,37.64,-121.97,171.0,431000.0
3.8958,6.0,37.63,-122.02,573.0,301100.0
4.7813,21.0,37.63,-122.04,249.0,241900.0
3.2829,5.0,37.63,-122.05,792.0,162500.0
5.3169,10.0,37.66,-122.04,352.0,299200.0
6.2579,10.0,37.65,-122.04,1288.0,315500.0
5.1701,23.0,37.68,-122.05,1294.0,216800.0
3.25,36.0,37.68,-122.07,431.0,218100.0
3.1796,30.0,37.68,-122.06,1047.0,170300.0
2.4196,26.0,37.68,-122.08,137.0,275000.0
2.6563,26.0,37.68,-122.08,607.0,184100.0
0.9637,29.0,37.67,-122.08,152.0,160000.0
2.3357,48.0,37.67,-122.09,308.0,175000.0
3.5114,41.0,37.68,-122.09,314.0,197500.0
3.3125,43.0,37.69,-122.09,120.0,150000.0
2.4042,29.0,37.68,-122.09,540.0,205600.0
2.8322,41.0,37.68,-122.09,467.0,170300.0
2.5156,43.0,37.68,-122.09,293.0,190900.0
3.4032,37.0,37.68,-122.1,324.0,196900.0
2.535,37.0,37.68,-122.1,448.0,174000.0
2.5772,37.0,37.68,-122.11,465.0,170200.0
3.0962,38.0,37.68,-122.1,400.0,180900.0
2.9564,34.0,37.67,-122.1,903.0,150500.0
3.125,31.0,37.68,-122.1,389.0,167100.0
2.95,35.0,37.68,-122.12,448.0,148900.0
4.38,40.0,37.68,-122.12,267.0,196400.0
4.0417,37.0,37.68,-122.12,375.0,191100.0
3.8,36.0,37.67,-122.11,370.0,187500.0
3.4839,45.0,37.68,-122.12,399.0,180600.0
4.0588,45.0,37.68,-122.13,422.0,182800.0
4.1974,44.0,37.68,-122.13,401.0,179300.0
3.6,43.0,37.68,-122.13,328.0,179400.0
4.267,35.0,37.68,-122.14,538.0,210300.0
4.2386,34.0,37.67,-122.14,500.0,192300.0
5.5797,35.0,37.67,-122.15,390.0,198100.0
4.0682,36.0,37.67,-122.14,243.0,196200.0
3.1734,38.0,37.67,-122.13,332.0,181600.0
4.7933,37.0,37.67,-122.14,557.0,186900.0
4.8125,37.0,37.67,-122.14,543.0,188300.0
3.8676,40.0,37.67,-122.13,317.0,184000.0
3.9395,33.0,37.67,-122.12,694.0,184700.0
3.2434,42.0,37.67,-122.13,665.0,179900.0
3.0917,38.0,37.67,-122.11,224.0,167200.0
3.0645,32.0,37.67,-122.11,703.0,165400.0
2.7019,33.0,37.67,-122.09,603.0,154000.0
3.1115,39.0,37.67,-122.09,478.0,153500.0
3.4722,40.0,37.66,-122.09,271.0,135400.0
2.2222,39.0,37.66,-122.09,274.0,158300.0
6.1104,32.0,37.68,-122.05,340.0,240700.0
4.2733,22.0,37.67,-122.06,743.0,180700.0
3.2465,27.0,37.67,-122.07,616.0,230600.0
3.2417,28.0,37.67,-122.07,624.0,210800.0
3.875,38.0,37.67,-122.07,394.0,165300.0
6.0501,29.0,37.67,-122.04,242.0,254200.0
6.8233,18.0,37.67,-122.04,415.0,332600.0
6.3501,23.0,37.66,-122.04,384.0,350000.0
2.6719,28.0,37.66,-122.07,587.0,161200.0
3.875,21.0,37.66,-122.07,1042.0,179300.0
2.5625,33.0,37.66,-122.08,356.0,154300.0
3.016,31.0,37.65,-122.07,740.0,161800.0
2.7694,17.0,37.65,-122.08,1299.0,161900.0
3.6818,35.0,37.65,-122.08,374.0,165400.0
2.1382,37.0,37.66,-122.08,437.0,166600.0
3.7303,37.0,37.66,-122.1,206.0,149700.0
3.875,35.0,37.66,-122.1,149.0,162100.0
3.0489,33.0,37.66,-122.1,448.0,152600.0
2.8203,27.0,37.65,-122.09,634.0,195200.0
4.3897,35.0,37.65,-122.09,184.0,190600.0
4.7143,35.0,37.65,-122.09,194.0,193800.0
4.6875,34.0,37.66,-122.1,112.0,200600.0
3.2091,29.0,37.66,-122.11,603.0,150000.0
4.275,36.0,37.66,-122.1,234.0,185300.0
4.1302,36.0,37.66,-122.11,299.0,172700.0
3.09,35.0,37.66,-122.11,643.0,174100.0
4.5417,25.0,37.65,-122.1,501.0,194400.0
4.6635,28.0,37.64,-122.1,278.0,206700.0
4.4427,31.0,37.65,-122.1,319.0,204500.0
4.5303,36.0,37.65,-122.1,82.0,175000.0
2.375,26.0,37.65,-122.12,25.0,137500.0
3.8171,18.0,37.63,-122.1,1946.0,187200.0
4.5281,35.0,37.61,-122.1,467.0,173600.0
4.3456,19.0,37.66,-122.13,183.0,163000.0
3.4861,18.0,37.65,-122.11,734.0,331600.0
5.2312,31.0,37.64,-122.11,301.0,197600.0
3.6708,8.0,37.64,-122.11,746.0,197900.0
3.8875,40.0,37.64,-122.12,77.0,228100.0
3.9167,34.0,37.63,-122.09,249.0,189500.0
3.9063,32.0,37.64,-122.09,292.0,184200.0
3.7895,29.0,37.63,-122.1,408.0,180900.0
3.8,36.0,37.64,-122.08,248.0,172000.0
5.7309,36.0,37.64,-122.08,226.0,177900.0
4.1141,36.0,37.64,-122.09,271.0,173100.0
5.2838,36.0,37.64,-122.09,200.0,172600.0
3.3479,30.0,37.64,-122.08,1113.0,182100.0
3.142,23.0,37.64,-122.08,418.0,179500.0
3.7614,31.0,37.63,-122.08,185.0,176000.0
4.25,33.0,37.63,-122.08,149.0,192600.0
3.9338,36.0,37.64,-122.08,160.0,182700.0
2.5158,22.0,37.64,-122.07,1463.0,134900.0
2.4808,27.0,37.63,-122.07,693.0,157600.0
4.7083,25.0,37.64,-122.07,862.0,190900.0
4.1652,37.0,37.64,-122.06,282.0,158200.0
3.5541,20.0,37.64,-122.06,430.0,350000.0
3.8036,33.0,37.65,-122.06,291.0,158200.0
3.8259,33.0,37.64,-122.06,220.0,146100.0
3.2331,33.0,37.63,-122.04,159.0,226700.0
4.7109,35.0,37.62,-122.03,350.0,198700.0
4.2468,32.0,37.62,-122.03,527.0,221200.0
6.396,35.0,37.62,-122.04,176.0,208500.0
3.8125,35.0,37.62,-122.04,134.0,204200.0
3.2857,32.0,37.62,-122.04,302.0,193200.0
3.8929,35.0,37.62,-122.03,204.0,209500.0
3.7262,36.0,37.61,-122.03,281.0,164900.0
4.0125,37.0,37.61,-122.03,241.0,161400.0
4.1719,36.0,37.61,-122.04,215.0,187000.0
4.2857,35.0,37.62,-122.04,185.0,190400.0
3.6458,37.0,37.63,-122.08,346.0,156600.0
2.6875,17.0,37.62,-122.08,550.0,157300.0
3.7292,35.0,37.63,-122.07,337.0,168100.0
4.5913,24.0,37.63,-122.07,453.0,177600.0
3.8625,12.0,37.63,-122.06,1289.0,208900.0
3.3611,23.0,37.63,-122.06,364.0,169200.0
2.8971,16.0,37.61,-122.05,351.0,163900.0
4.0326,34.0,37.63,-122.08,310.0,164700.0
4.0682,35.0,37.63,-122.08,107.0,156900.0
5.3644,36.0,37.63,-122.09,249.0,168800.0
4.7019,35.0,37.63,-122.09,243.0,174100.0
5.64,27.0,37.62,-122.08,313.0,206500.0
3.7931,26.0,37.61,-122.08,395.0,203900.0
4.6458,9.0,37.61,-121.99,703.0,217000.0
3.694,36.0,37.6,-122.02,338.0,159600.0
2.652,31.0,37.6,-122.02,437.0,159800.0
3.5,32.0,37.6,-122.02,300.0,154300.0
3.2386,32.0,37.6,-122.02,328.0,149600.0
5.097,33.0,37.61,-122.03,268.0,188600.0
4.3875,17.0,37.6,-122.04,602.0,238500.0
4.625,22.0,37.6,-122.06,514.0,235300.0
5.0406,6.0,37.61,-122.08,433.0,261400.0
5.8704,17.0,37.6,-122.06,817.0,234400.0
5.3226,18.0,37.6,-122.06,310.0,231700.0
4.235,16.0,37.59,-122.08,355.0,156300.0
4.825,13.0,37.59,-122.07,528.0,222000.0
5.5218,15.0,37.58,-122.08,410.0,254400.0
6.5116,16.0,37.58,-122.07,267.0,244300.0
6.0661,16.0,37.58,-122.07,268.0,247000.0
6.0074,16.0,37.58,-122.08,488.0,236500.0
4.6211,15.0,37.59,-122.07,653.0,151400.0
5.225,16.0,37.58,-122.07,344.0,213700.0
5.3428,14.0,37.59,-122.04,273.0,243600.0
3.7462,15.0,37.59,-122.05,1274.0,212500.0
4.5721,24.0,37.6,-122.03,389.0,214700.0
3.6923,18.0,37.59,-122.02,319.0,213200.0
4.6786,16.0,37.59,-122.03,817.0,256000.0
2.875,2.0,37.59,-122.01,149.0,237500.0
3.3617,15.0,37.58,-122.02,728.0,178100.0
5.7579,17.0,37.58,-122.01,721.0,231800.0
2.9706,36.0,37.6,-122.09,92.0,147900.0
3.9022,10.0,37.6,-122.08,628.0,191700.0
4.6146,21.0,37.57,-121.97,789.0,247600.0
5.7192,15.0,37.58,-121.96,559.0,283500.0
3.6832,20.0,37.58,-121.98,975.0,216900.0
6.2073,31.0,37.58,-121.99,485.0,282500.0
5.8151,6.0,37.58,-122.0,688.0,295600.0
5.8322,14.0,37.57,-122.01,2847.0,281800.0
5.6277,14.0,37.58,-122.04,2606.0,269800.0
5.2879,12.0,37.57,-122.04,1057.0,231200.0
6.5615,8.0,37.57,-122.07,1379.0,318300.0
5.6758,15.0,37.58,-122.06,1348.0,253400.0
6.1047,7.0,37.57,-122.05,1797.0,278200.0
3.5714,5.0,37.49,-121.93,245.0,300000.0
6.0824,3.0,37.52,-122.07,2753.0,273500.0
4.3594,23.0,37.56,-122.02,829.0,223400.0
5.5737,35.0,37.56,-122.02,316.0,214500.0
4.8962,31.0,37.56,-122.03,924.0,220200.0
4.6978,24.0,37.56,-122.03,1491.0,240300.0
4.4259,6.0,37.56,-122.01,736.0,158000.0
3.3008,26.0,37.55,-122.01,495.0,224200.0
4.5687,33.0,37.55,-122.02,267.0,177200.0
3.8179,24.0,37.56,-122.01,501.0,216100.0
5.0,18.0,37.56,-121.99,971.0,269700.0
4.3393,20.0,37.56,-121.99,1235.0,231200.0
4.1387,4.0,37.55,-121.96,838.0,162500.0
4.8052,13.0,37.56,-121.97,1772.0,254000.0
4.6349,31.0,37.54,-121.97,322.0,196200.0
3.168,17.0,37.55,-121.97,1182.0,189400.0
3.1326,17.0,37.54,-121.98,1339.0,220800.0
2.9074,16.0,37.55,-121.99,1903.0,213800.0
8.3996,15.0,37.56,-121.94,714.0,442900.0
6.6478,21.0,37.55,-121.95,1520.0,333400.0
6.629,25.0,37.54,-121.93,220.0,352400.0
6.2179,27.0,37.54,-121.94,538.0,305300.0
5.761,33.0,37.53,-121.94,304.0,259600.0
4.6641,29.0,37.54,-121.95,585.0,248900.0
6.7599,31.0,37.54,-121.94,410.0,356000.0
3.9909,14.0,37.54,-121.96,1108.0,236000.0
4.2955,23.0,37.53,-121.96,492.0,218800.0
4.9615,28.0,37.53,-121.96,545.0,228000.0
2.6198,18.0,37.53,-121.96,586.0,235900.0
4.7135,28.0,37.54,-121.97,467.0,203200.0
4.75,35.0,37.53,-121.97,413.0,197000.0
5.4299,26.0,37.53,-121.97,406.0,236400.0
4.6,28.0,37.53,-121.98,540.0,223200.0
4.1947,26.0,37.53,-121.98,639.0,222700.0
5.388,26.0,37.54,-121.99,404.0,225000.0
3.9444,18.0,37.54,-121.99,661.0,240100.0
5.3283,28.0,37.54,-121.99,516.0,227900.0
4.8403,28.0,37.55,-121.99,453.0,268600.0
5.1616,29.0,37.54,-122.0,749.0,275100.0
4.9167,34.0,37.55,-122.01,468.0,256300.0
4.1591,27.0,37.55,-122.0,1134.0,332400.0
5.0,32.0,37.54,-122.01,395.0,287600.0
5.8325,26.0,37.54,-122.0,357.0,298900.0
5.7057,27.0,37.53,-122.01,314.0,287600.0
5.0423,25.0,37.53,-121.99,923.0,222200.0
4.5317,26.0,37.52,-121.97,613.0,232600.0
5.4359,25.0,37.51,-121.97,504.0,258300.0
5.0824,23.0,37.52,-121.97,894.0,230900.0
5.2308,33.0,37.52,-121.95,763.0,196900.0
4.4107,22.0,37.51,-121.96,1086.0,223500.0
5.2396,26.0,37.52,-121.96,734.0,223900.0
4.7478,27.0,37.53,-121.93,960.0,243500.0
8.4045,7.0,37.53,-121.92,3701.0,451100.0
9.7194,9.0,37.49,-121.89,591.0,500001.0
5.1643,10.0,37.49,-121.92,1466.0,193100.0
5.3813,23.0,37.48,-121.92,623.0,264400.0
6.0878,26.0,37.47,-121.92,357.0,246900.0
6.868,13.0,37.47,-121.91,760.0,337300.0
6.992,22.0,37.55,-122.03,1404.0,284800.0
4.9118,26.0,37.55,-122.03,483.0,217300.0
4.4357,23.0,37.55,-122.04,515.0,291700.0
4.9464,26.0,37.54,-122.04,377.0,223800.0
5.2882,25.0,37.54,-122.05,703.0,223100.0
5.1321,23.0,37.55,-122.05,823.0,211300.0
3.9667,25.0,37.53,-122.04,890.0,218500.0
3.1696,17.0,37.5,-122.04,100.0,156300.0
5.0838,20.0,37.54,-122.06,1060.0,248200.0
4.8214,35.0,37.54,-122.03,338.0,186000.0
4.1406,6.0,37.54,-122.03,639.0,178200.0
3.7364,34.0,37.53,-122.04,467.0,190400.0
3.535,31.0,37.54,-122.02,236.0,210300.0
5.0739,16.0,37.54,-122.03,870.0,208000.0
3.256,18.0,37.53,-122.03,404.0,183300.0
6.0667,19.0,37.53,-122.01,709.0,245700.0
5.7072,21.0,37.53,-122.02,681.0,242200.0
4.9867,7.0,37.51,-122.0,1316.0,181700.0
5.1437,4.0,37.72,-121.92,1506.0,299400.0
5.347,22.0,37.72,-121.92,687.0,219500.0
5.7233,25.0,37.71,-121.91,671.0,231800.0
4.4697,26.0,37.72,-121.93,642.0,221300.0
4.9107,26.0,37.72,-121.93,444.0,213800.0
4.2281,26.0,37.71,-121.93,805.0,206000.0
5.0143,15.0,37.71,-121.94,970.0,271100.0
7.2494,6.0,37.71,-121.96,1062.0,336500.0
5.1406,46.0,37.64,-121.92,208.0,315600.0
8.3337,24.0,37.66,-121.93,400.0,500001.0
7.316,13.0,37.69,-121.92,559.0,285400.0
6.4994,18.0,37.66,-121.9,1115.0,323000.0
7.2211,23.0,37.68,-121.92,219.0,291900.0
4.4087,3.0,37.7,-121.93,456.0,225600.0
5.9345,23.0,37.69,-121.91,299.0,259600.0
6.177,20.0,37.68,-121.91,260.0,262900.0
5.817,18.0,37.68,-121.91,520.0,257300.0
6.3132,18.0,37.69,-121.91,427.0,259200.0
6.3373,12.0,37.68,-121.89,1136.0,339700.0
7.333,23.0,37.68,-121.88,286.0,337200.0
6.2918,22.0,37.68,-121.89,245.0,334100.0
6.5214,16.0,37.67,-121.88,577.0,311500.0
6.4524,25.0,37.67,-121.88,324.0,296900.0
6.0604,20.0,37.67,-121.89,474.0,247900.0
6.5285,19.0,37.67,-121.89,295.0,300400.0
7.2639,15.0,37.67,-121.9,285.0,332400.0
7.4353,7.0,37.67,-121.9,1229.0,389800.0
3.1127,29.0,37.66,-121.88,642.0,233000.0
2.4896,39.0,37.66,-121.87,102.0,238500.0
5.0677,52.0,37.66,-121.87,123.0,233300.0
2.1187,3.0,37.66,-121.89,461.0,231300.0
10.9506,20.0,37.64,-121.88,172.0,475800.0
7.0691,13.0,37.57,-121.87,825.0,393200.0
5.5,10.0,37.67,-121.87,743.0,247200.0
4.9879,28.0,37.67,-121.87,278.0,229400.0
6.8132,4.0,37.68,-121.85,742.0,282500.0
5.6399,14.0,37.66,-121.85,663.0,300600.0
4.1597,22.0,37.66,-121.86,640.0,293200.0
5.7519,27.0,37.66,-121.87,214.0,278500.0
5.6417,13.0,37.66,-121.84,1950.0,352900.0
10.3203,43.0,37.72,-121.85,42.0,400000.0
4.3472,47.0,37.73,-121.82,21.0,375000.0
6.6827,13.0,37.7,-121.86,1391.0,313700.0
3.62,4.0,37.69,-121.89,1241.0,139300.0
7.3588,16.0,37.65,-121.77,576.0,327500.0
5.7239,26.0,37.61,-121.62,279.0,430600.0
4.2083,32.0,37.77,-121.61,58.0,125000.0
6.1023,17.0,37.7,-121.72,252.0,450000.0
3.9864,12.0,37.71,-121.73,1067.0,200200.0
4.8624,11.0,37.71,-121.75,2125.0,192400.0
9.1531,25.0,37.74,-121.77,85.0,418800.0
4.7361,22.0,37.7,-121.8,910.0,216800.0
5.4324,17.0,37.69,-121.8,662.0,215500.0
4.9375,12.0,37.69,-121.82,319.0,227700.0
3.3841,29.0,37.69,-121.76,709.0,184400.0
3.5532,36.0,37.68,-121.77,372.0,158400.0
3.3618,34.0,37.69,-121.78,461.0,174600.0
4.3533,35.0,37.69,-121.78,572.0,168400.0
4.5357,25.0,37.69,-121.79,1047.0,188400.0
5.7068,9.0,37.7,-121.76,679.0,256700.0
3.7212,26.0,37.69,-121.75,522.0,183800.0
5.2443,35.0,37.68,-121.75,263.0,183400.0
4.2361,35.0,37.68,-121.76,349.0,177500.0
3.1856,32.0,37.68,-121.76,197.0,186900.0
5.4496,17.0,37.68,-121.73,3293.0,238900.0
3.0222,17.0,37.68,-121.78,680.0,172500.0
2.6667,44.0,37.68,-121.77,109.0,179200.0
3.7301,52.0,37.68,-121.76,419.0,204400.0
4.6806,41.0,37.68,-121.77,288.0,209400.0
5.7907,20.0,37.67,-121.77,1259.0,264200.0
6.3705,6.0,37.67,-121.76,468.0,350000.0
5.2649,26.0,37.67,-121.78,321.0,199800.0
6.0797,26.0,37.67,-121.79,346.0,211000.0
4.8571,28.0,37.67,-121.78,269.0,201100.0
3.8523,25.0,37.66,-121.78,354.0,193000.0
5.98,22.0,37.66,-121.79,2232.0,245000.0
2.45,17.0,38.69,-119.78,152.0,117600.0
2.2417,15.0,38.72,-119.93,196.0,97900.0
3.15,16.0,38.52,-120.0,102.0,140600.0
3.4609,14.0,38.48,-120.56,411.0,120900.0
3.0,13.0,38.45,-120.59,466.0,119000.0
3.2031,16.0,38.46,-120.55,181.0,129200.0
2.5208,17.0,38.45,-120.55,356.0,99100.0
2.3549,18.0,38.43,-120.55,277.0,108900.0
3.0125,15.0,38.55,-120.25,433.0,111700.0
2.05,34.0,38.54,-120.79,187.0,68900.0
3.125,23.0,38.51,-120.8,157.0,96400.0
2.65,10.0,38.5,-120.65,262.0,116700.0
3.5,17.0,38.47,-120.76,240.0,123800.0
2.5476,25.0,38.45,-120.88,288.0,97900.0
3.9107,40.0,38.43,-120.79,214.0,129800.0
